"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Mostri Effetto ,1,0,Destiny HERO - Blade Master,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB04,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.09,0.02,0.09
Mostri Effetto ,1,0,Destiny HERO - Celestial,OP18,Ots Tournament Pack 18,OP18-EN017,C,NearMint,Unlimited,Italian,0.02,2024-05-13,0.14,0.02,0.15
Mostri Effetto ,1,0,Destiny HERO - Dark Angel,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB09,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.19,0.02,0.13
Mostri Effetto ,1,0,Destiny HERO - Dasher,DP05,Duelist Pack: Aster Phoenix,DP05-EN010,C,Excellent,Unlimited,Italian,0.00,2022-09-06,0.39,0.02,0.28
Mostri Effetto ,1,0,Destiny HERO - Dasher,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB05,ScR,Mint,1st Edition,Italian,0.00,2022-09-06,1.09,0.19,1.12
Mostri Effetto ,1,0,Destiny HERO - Dasher,LCGX,Legendary Collection 2 The Duel Academy Years Mega Pack,LCGX-EN131,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.50,0.09,0.36
Mostri Effetto ,1,0,Destiny HERO - Dogma,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB07,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.11,0.02,0.07
Mostri Effetto ,1,0,Destiny HERO - Doom Lord,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB02,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.07
Mostri Effetto ,1,0,Destiny HERO - Fear Monger,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB06,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.09,0.02,0.14
Mostri Effetto ,1,0,Destiny HERO - Malicious,RYMP,Ra Yellow Mega Pack,RYMP-EN034,ScR,Played,1st Edition,Italian,0.00,2022-09-06,11.46,3.99,14.80
Mostri Effetto ,2,0,Destiny HERO - Malicious,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB08,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.51,0.15,0.60
Mostri Effetto ,1,0,Destiny HERO - Plasma,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB01,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.25,0.02,0.10
Mostri Effetto ,1,0,Destructotron,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE05,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.10
Mostri Effetto ,1,0,Dimension Shifter,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN012,C,Mint,1st Edition,Italian,0.05,2023-01-24,0.35,0.02,0.45
Mostri Effetto ,1,0,Dinowrestler Capaptera,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN158,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.10,0.02,0.08
Mostri Effetto ,2,0,Dinowrestler Capoeiraptor,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN157,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.05,0.02,0.05
Mostri Effetto ,1,0,Dinowrestler Coelasilat,DANE,Dark Neostorm,DANE-EN007,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.04,0.02,0.08
Mostri Effetto ,1,0,Dinowrestler Eskrimamenchi,DANE,Dark Neostorm,DANE-EN006,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.03
Mostri Effetto ,1,0,Dinowrestler Martial Anga,DANE,Dark Neostorm,DANE-EN008,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.06
Mostri Effetto ,1,0,Dinowrestler Martial Ankylo,MP20,2020 Tin Of Lost Memories,MP20-EN104,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.04
Mostri Effetto ,1,0,Dinowrestler Rambrachio,"RIRA
",Rising Rampage,RIRA-EN007,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.02,0.02,0.05
Mostri Effetto ,1,0,Dinowrestler Systegosaur,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN159,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.05,0.02,0.06
Mostri Effetto ,1,0,Diskblade Rider,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF05,C,Mint,1st Edition,Italian,0.04,2023-12-18,0.02,0.02,0.07
Mostri Effetto ,1,0,Dododo Bot,BP02,Battle Pack 2: War of the Giants,BP02-EN118,MSR,Poor,1st Edition,Italian,0.00,2022-09-06,0.10,0.05,0.19
Mostri Effetto ,1,0,Dododo Buster,LED6,Legendary Duelists: Magical Hero,LED6-EN042,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.02
Mostri Effetto ,1,0,Dododo Warrior,SP14,Star Pack 2014,SP14-EN018,C,Played,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.07
Mostri Effetto ,1,0,Dododo Witch,SECE,Secrets of Eternity,SECE-EN091,C,LightPlayed,1st Edition,Italian,0.00,2022-09-06,0.08,0.02,0.10
Mostri Effetto ,1,0,"Dogoran, the Mad Flame Kaiju",SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC08,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.30,0.02,0.08
Mostri Effetto ,2,0,Doitsu,CRV,Cybernetic Revolution,CRV-EN025,C,NearMint,Unlimited,Italian,0.00,2022-09-26,0.24,0.02,0.10
Mostri Effetto ,1,0,Don Zaloog,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI04,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.65,0.02,0.40
Mostri Effetto ,1,0,Dotedotengu,LTGY,Lord of the Tachyon Galaxy,LTGY-EN004,C,Played,1st Edition,Italian,0.00,2022-09-23,0.02,0.02,0.04
Mostri Effetto ,1,0,Double Coston,SD2,Structure Deck: Zombie Madness,SD2-EN011,C,Good,1st Edition,Italian,0.00,2022-09-23,0.10,0.02,0.13
Mostri Effetto ,1,0,Double Coston,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG08,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.15,0.02,0.07
Mostri Effetto ,1,0,Double-Headed Dino King Rex,DUNE,Duelist Nexus,DUNE-EN007,C,NearMint,1st Edition,Italian,0.03,2023-11-30,0.03,0.02,0.04
Mostri Effetto ,1,0,Dr. Frankenderp,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE06,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.11
Mostri Effetto ,1,0,Dragon Buster Destruction Sword,BOSH,Breakers of Shadow,BOSH-EN020,C,NearMint,1st Edition,Italian,0.00,2023-01-18,2.00,0.02,0.43
Mostri Effetto ,1,0,Dragon Spirit of White,LDK2,Legendary Decks II,LDK2-ENK02,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.23,0.02,0.24
Mostri Effetto ,1,0,Dragonroid,BROL,Brothers Of Legend,BROL-EN011,ScR,NearMint,1st Edition,Italian,0.09,2024-05-12,0.11,0.02,0.11
Mostri Effetto ,1,0,Dream Clown,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END04,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.06,0.02,0.09
Mostri Effetto ,2,0,Drill Bug,PSV,"Pharaoh's Servant",PSV-078,C,Good,Unlimited,Italian,0.00,2022-09-25,0.09,0.02,0.23
Mostri Effetto ,1,0,Drill Synchron,DP10,Duelist Pack - Yusei 3,DP10-EN004,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.02,0.02,0.08
Mostri Effetto ,1,0,Drillroid,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB04,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.09
Mostri Effetto ,1,0,DUCKER Mobile Cannon,BP01,Battle Pack: Epic Dawn,BP01-EN200,C,Played,Unlimited,Italian,0.00,2022-09-23,0.25,0.02,0.12
Mostri Effetto ,1,0,Dummy Golem,TLM,The Lost Millennium,TLM-EN016,C,NearMint,1st Edition,English,0.00,2022-09-24,0.02,0.02,0.11
Mostri Effetto ,1,0,Dummy Golem,TLM,The Lost Millennium,TLM-EN016,C,Played,1st Edition,Italian,0.00,2022-09-24,0.02,0.02,0.11
Mostri Effetto ,2,0,Duoterion,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC10,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.08,0.02,0.10
Mostri Effetto ,1,0,Earth Armor Ninja,SP13,Star Pack 2013,SP13-EN018,SFR,Played,Unlimited,Italian,0.00,2022-09-06,0.05,0.02,0.16
Mostri Effetto ,1,0,Ebon Magician Curran,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN015,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.03,0.02,0.09
Mostri Effetto ,1,0,Ebon Magician Curran,CRV,Cybernetic Revolution,CRV-EN031,C,LightPlayed,Unlimited,Italian,0.00,2022-09-25,0.03,0.02,0.04
Mostri Effetto ,1,0,Edge Imp Sabres,SP15,Star Pack 2013 ARC-V,SP15-EN022,SHR,Excellent,1st Edition,Italian,0.00,2022-09-06,0.17,0.02,0.43
Mostri Effetto ,1,0,Edge Imp Sabres,SP15,Star Pack 2013 ARC-V,SP15-EN022,SHR,Played,1st Edition,Italian,0.00,2022-09-06,0.17,0.02,0.43
Mostri Effetto ,3,0,Effect Veiler,RA01,25Th Anniversary Rarity Collection,RA01-EN003,SR,NearMint,1st Edition,Italian,0.29,2023-12-01,0.68,0.10,0.74
Mostri Effetto ,1,0,Eldlich the Golden Lord,RA01,25Th Anniversary Rarity Collection,RA01-EN019,UR,Mint,1st Edition,Italian,0.10,2023-11-20,0.02,0.02,0.12
Mostri Effetto ,2,0,Eldlich the Golden Lord,RA01,25Th Anniversary Rarity Collection,RA01-EN019A,SR,Mint,1st Edition,Italian,0.10,2023-11-20,0.12,0.02,0.12
Mostri Effetto ,1,0,Electric Lizard,MRD,Metal Raiders,MRD-048,C,Played,Unlimited,Italian,0.00,2022-09-25,0.02,0.02,0.30
Mostri Effetto ,1,0,Electric Lizard,MRD,Metal Raiders,MRD-048,C,Poor,Unlimited,English,0.00,2022-09-25,0.02,0.02,0.30
Mostri Effetto ,1,0,Electromagnetic Bagworm,ABYR,Abyss Rising,ABYR-EN090,C,Played,1st Edition,Italian,0.00,2022-09-25,0.02,0.02,0.13
Mostri Effetto ,1,0,Electromagnetic Bagworm,ABYR,Abyss Rising,ABYR-EN090,C,Played,Unlimited,Italian,0.00,2022-09-25,0.02,0.02,0.13
Mostri Effetto ,1,0,Element Doom,FET,Flaming Eternity,FET-EN011,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.05,0.02,0.13
Mostri Effetto ,1,0,Element Saurus,RDS,Rise of Destiny,RDS-EN014,C,Excellent,1st Edition,Italian,0.00,2022-09-26,0.02,0.02,0.14
Mostri Effetto ,1,0,Element Saurus,RDS,Rise of Destiny,RDS-EN014,C,Good,1st Edition,Italian,0.00,2022-09-26,0.02,0.02,0.14
Mostri Effetto ,1,0,Elemental HERO Bladedge,SDHS,Hero Strike Structure Deck,SDHS-EN009,C,Good,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.09
Mostri Effetto ,1,0,Elemental HERO Bladedge,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA09,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.09,0.02,0.09
Mostri Effetto ,1,0,Elemental HERO Bladedge,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA09,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.15,0.02,0.06
Mostri Effetto ,1,0,Elemental HERO Blazeman,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA11,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.24,0.02,0.22
Mostri Effetto ,1,0,Elemental HERO Bubbleman,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA08,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.29,0.02,0.09
Mostri Effetto ,1,0,Elemental HERO Bubbleman,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA08,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.15,0.02,0.08
Mostri Effetto ,1,0,Elemental HERO Flash,GENF,Generation Force,GENF-EN090,C,NearMint,1st Edition,Italian,0.02,2023-09-27,0.24,0.02,0.33
Mostri Effetto ,1,0,Elemental HERO Necroshade,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA11,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.45,0.02,0.12
Mostri Effetto ,1,0,Elemental HERO Wildheart,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA10,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.25,0.02,0.10
Mostri Effetto ,1,0,Elemental HERO Wildheart,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA10,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.05,0.02,0.05
Mostri Effetto ,1,0,Elemental HERO Wildheart,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA06,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.06,0.02,0.08
Mostri Effetto ,1,0,Elephant Statue of Blessing,AST,Ancient Sanctuary,AST-073,SP,LightPlayed,1st Edition,English,0.00,2022-09-25,0.04,0.02,0.18
Mostri Effetto ,1,0,Elephant Statue of Blessing,AST,Ancient Sanctuary,AST-073,SP,LightPlayed,1st Edition,Italian,0.00,2022-09-25,0.04,0.02,0.18
Mostri Effetto ,1,0,Emissary of the Oasis,AST,Ancient Sanctuary,AST-083,C,Played,1st Edition,Italian,0.00,2022-09-23,0.03,0.02,0.09
Mostri Effetto ,1,0,Enraged Battle Ox,SDKS,Structure Deck: Seto Kaiba,SDKS-EN013,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.03,0.02,0.08
Mostri Effetto ,1,0,Enraged Muka Muka,SOD,Soul of the Duelist,SOD-EN031,C,LightPlayed,1st Edition,Italian,0.00,2022-11-08,0.02,0.02,0.09
Mostri Effetto ,1,0,Enraged Muka Muka,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH07,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.15,0.02,0.12
Mostri Effetto ,1,0,Eria the Water Charmer,TLM,The Lost Millennium,TLM-EN027,C,NearMint,1st Edition,English,0.00,2022-09-23,0.02,0.02,0.09
Mostri Effetto ,1,0,Etoile Cyber,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE06,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.13,0.02,0.13
Mostri Effetto ,1,0,Evil HERO Infernal Gainer,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA07,C,Mint,1st Edition,Italian,0.29,2023-12-18,0.03,0.02,0.06
Mostri Effetto ,1,0,Evil HERO Infernal Prodigy,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA08,C,Mint,1st Edition,Italian,0.12,2023-12-18,0.12,0.02,0.15
Mostri Effetto ,1,0,Evil HERO Malicious Edge,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA01,C,Mint,1st Edition,Italian,0.05,2023-12-18,0.15,0.02,0.16
Mostri Effetto ,1,0,Evilswarm Hraesvelg,HA07,Hidden Arsenal 7 Knight Of Stars,HA07-EN016,SR,Excellent,1st Edition,Italian,0.00,2022-09-06,0.10,0.02,0.06
Mostri Effetto ,1,0,Evilswarm Mandragora,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN012,C,NearMint,1st Edition,English,0.00,2022-09-06,0.10,0.02,0.05
Mostri Effetto ,1,0,Evilswarm Salamandra,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN014,C,NearMint,1st Edition,English,0.00,2022-09-06,0.02,0.02,0.06
Mostri Effetto ,1,0,Evolsaur Darwino,GAOV,Galactic Overlord,GAOV-EN027,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.05,0.02,0.05
Mostri Effetto ,1,0,Evoltile Odonto,PHSW,Photon Shockwave,PHSW-EN018,C,Excellent,Unlimited,Italian,0.00,2022-09-23,0.07,0.02,0.05
Mostri Effetto ,1,0,Exiled Force,SD5,"Structure Deck: Warrior's Triumph",SD5-EN010,C,Good,1st Edition,Italian,0.00,2022-09-25,0.08,0.02,0.08
Mostri Effetto ,1,0,Exiled Force,BP01,Battle Pack: Epic Dawn,BP01-EN059,C,Poor,Unlimited,Italian,0.00,2022-09-25,0.69,0.02,0.19
Mostri Effetto ,1,0,Exodia Necross,LDK2,Legendary Decks II,LDK2-ENY09,C,NearMint,Unlimited,Italian,0.00,2022-09-05,1.00,0.02,0.32
Mostri Effetto ,1,0,Exodia the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY04,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.57,0.02,0.89
Mostri Effetto ,1,0,Exploder Dragon,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG08,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.05,0.02,0.22
Mostri Effetto ,1,0,Expressroid,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB07,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.10
Mostri Effetto ,1,0,"Exxod, Master of The Guard",SD7,Structure Deck: Invincible Fortress,SD7-EN001,UR,Poor,1st Edition,Italian,0.00,2022-09-23,2.79,0.02,3.18
Mostri Effetto ,1,0,"Exxod, Master of The Guard",SD7,Structure Deck: Invincible Fortress,SD7-EN001,UR,NearMint,1st Edition,English,0.00,2022-09-23,2.79,0.02,3.18
Mostri Effetto ,1,0,Fabled Ashenveil,BP03,Battle Pack 3: Monster League,BP03-EN079,C,Good,,Italian,0.00,2022-11-08,,,
Mostri Effetto ,1,0,Fairy Guardian,LON,Labyrinth of Nightmare,LON-039,C,LightPlayed,Unlimited,Italian,0.00,2022-09-27,0.04,0.02,0.19
Mostri Effetto ,1,0,Fencing Fire Ferret,JOTL,Judgment of the Light,JOTL-EN097,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.15,0.02,0.13
Mostri Effetto ,1,0,Fierce Tiger Monghu,PHHY,Photon Hypernova,PHHY-EN024,C,Mint,1st Edition,Italian,0.00,2024-01-14,0.02,0.02,0.04
Mostri Effetto ,1,0,Fire Ant Ascator,SDCK,Structure Deck: The Crimson King,SDCK-EN020,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.09,0.02,0.12
Mostri Effetto ,3,0,Fire Hand,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN020,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.05,0.02,0.09
Mostri Effetto ,1,0,Flame Armor Ninja,SP13,Star Pack 2013,SP13-EN015,C,Played,Unlimited,Italian,0.00,2022-09-06,0.13,0.02,0.06
Mostri Effetto ,1,0,Flame Armor Ninja,SP13,Star Pack 2013,SP13-EN015,C,Played,1st Edition,Italian,0.00,2022-09-06,0.13,0.02,0.06
Mostri Effetto ,1,0,Flare Resonator,LC5D,"Legendary Collection 5D's Mega Pack",LC5D-EN062,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.15,0.02,0.42
Mostri Effetto ,1,0,Fluffal Bear,SP15,Star Pack 2013 ARC-V,SP15-EN023,C,Played,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.46
Mostri Effetto ,1,0,Flyfang,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC03,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.05
Mostri Effetto ,1,0,Flying Pegasus Railroad Stampede,LED4,Legendary Duelists: Sisters of the Rose,LED4-EN036,SR,NearMint,1st Edition,Italian,0.00,2023-01-18,1.35,0.15,0.64
Mostri Effetto ,1,0,Fog King,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH01,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.04,0.02,0.13
Mostri Effetto ,1,0,Freed the Matchless General,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB07,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.11
Mostri Effetto ,1,0,Friller Rabca,SP13,Star Pack 2013,SP13-EN010,C,Played,1st Edition,English,0.00,2022-09-25,0.29,0.02,0.10
Mostri Effetto ,1,0,Frost and Flame Dragon,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENE04,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.07,0.02,0.14
Mostri Effetto ,3,0,"Gadarla, the Mystery Dust Kaiju",SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN009,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.10,0.02,0.19
Mostri Effetto ,1,0,Gagaga Caesar,ABYR,Abyss Rising,ABYR-EN001,R,Played,Unlimited,Italian,0.00,2022-09-06,0.12,0.02,0.20
Mostri Effetto ,1,0,Gagaga Child,YS13,Super Starter V For Victory,YS13-EN006,C,LightPlayed,,Italian,0.00,2022-09-06,,,
Mostri Effetto ,1,0,Gagaga Gardna,NUMH,Number Hunters,NUMH-EN021,SR,Played,Unlimited,Italian,0.00,2022-09-06,0.14,0.02,0.14
Mostri Effetto ,1,0,Gagaga Gardna,SP14,Star Pack 2014,SP14-EN011,C,LightPlayed,1st Edition,Italian,0.00,2022-09-06,0.11,0.02,0.07
Mostri Effetto ,1,0,Gagaga Girl,YS13,Super Starter V For Victory,YS13-EN010,C,Poor,1st Edition,Italian,0.00,2022-09-06,0.32,0.02,0.18
Mostri Effetto ,1,0,Gagaga Magician,ZTIN,Zexal Collection Tin,ZTIN-ENV01,UtR,Poor,Limited,Italian,0.00,2022-09-06,0.27,0.02,1.02
Mostri Effetto ,1,0,Galaxy Worm,COTD,Code of the Duelist,COTD-EN094,C,NearMint,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.02
Mostri Effetto ,1,0,Galaxy-Eyes Afterglow Dragon,RA01,25Th Anniversary Rarity Collection,RA01-EN017,SR,Mint,1st Edition,Italian,0.05,2023-11-20,0.07,0.02,0.06
Mostri Effetto ,1,0,Galaxy-Eyes Photon Dragon,SP13,Star Pack 2013,SP13-EN008,SFR,Poor,Unlimited,Italian,0.00,2022-09-06,2.15,0.20,1.11
Mostri Effetto ,1,0,Ganbara Knight,YS13,Super Starter V For Victory,YS13-EN013,C,Played,1st Edition,Italian,0.00,2022-09-06,0.25,0.02,0.09
Mostri Effetto ,1,0,Ganbara Lancer,YS13,Super Starter V For Victory,YS13-ENV04,C,Played,1st Edition,Italian,0.00,2022-09-06,0.19,0.02,0.12
Mostri Effetto ,1,0,Gandora the Dragon of Destruction,SP13,Star Pack 2013,SP13-EN041,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.49,0.02,0.13
Mostri Effetto ,1,0,Garbage Ogre,CBLZ,Cosmo Blazer,CBLZ-EN018,C,Played,1st Edition,Italian,0.00,2022-11-08,0.35,0.02,0.12
Mostri Effetto ,1,0,"Garoth, Lightsworn Warrior",LODT,Light of Destruction,LODT-EN020,C,NearMint,1st Edition,Italian,0.00,2022-09-23,0.14,0.02,0.12
Mostri Effetto ,1,0,Garuda the Wind Spirit,LON,Labyrinth of Nightmare,LON-070,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.09,0.02,0.18
Mostri Effetto ,1,0,Garuda the Wind Spirit,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI21,C,Mint,1st Edition,Italian,0.15,2023-12-18,0.04,0.02,0.08
Mostri Effetto ,1,0,Gate Guardian,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END01,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.18
Mostri Effetto ,1,0,Gear Golem the Moving Fortress,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF02,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.09,0.02,0.16
Mostri Effetto ,1,0,Gearfried the Iron Knight,LDK2,Legendary Decks II,LDK2-ENJ12,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.09,0.02,0.13
Mostri Effetto ,2,0,Gearfried the Iron Knight,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB01,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.10
Mostri Effetto ,1,0,Gearfried the Red-Eyes Iron Knight,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI05,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.17,0.14,0.34
Mostri Effetto ,1,0,Geargiaccelerator,REDU,Return of the Duelist,REDU-EN028,C,LightPlayed,Unlimited,Italian,0.00,2022-09-26,0.15,0.02,0.24
Mostri Effetto ,1,0,Gemini Summoner,LDK2,Legendary Decks II,LDK2-ENJ17,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.03,0.02,0.11
Mostri Effetto ,1,0,Gentlemander,YS13,Super Starter V For Victory,YS13-ENV07,C,LightPlayed,1st Edition,English,0.00,2022-09-27,0.02,0.02,0.20
Mostri Effetto ,1,0,Ghost Belle & Haunted Mansion,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN015,C,Mint,1st Edition,Italian,0.15,2023-01-24,0.15,0.04,0.32
Mostri Effetto ,3,0,Ghost Belle & Haunted Mansion,RA01,25Th Anniversary Rarity Collection,RA01-EN011,SR,Mint,1st Edition,Italian,0.10,2023-11-20,0.31,0.02,0.25
Mostri Effetto ,1,0,Ghostrick Jackfrost,LVAL,Legacy of the Valiant,LVAL-EN021,C,Excellent,1st Edition,Italian,0.00,2022-09-23,0.07,0.02,0.14
Mostri Effetto ,1,0,Ghostrick Nekomusume,LVAL,Legacy of the Valiant,LVAL-EN023,C,Excellent,1st Edition,Italian,0.00,2022-09-23,0.09,0.02,0.13
Mostri Effetto ,1,0,Ghostrick Witch,SHSP,Shadow Specters,SHSP-EN018,C,Mint,1st Edition,Italian,0.33,2023-07-20,0.10,0.02,0.13
Mostri Effetto ,2,0,Giant Kozaky,CRV,Cybernetic Revolution,CRV-EN022,C,Excellent,Unlimited,Italian,0.00,2022-09-25,0.15,0.02,0.14
Mostri Effetto ,1,0,Giant Orc,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENE09,C,Mint,1st Edition,Italian,0.15,2023-12-18,0.27,0.02,0.18
Mostri Effetto ,1,0,Giant Rat,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-END03,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.14,0.02,0.20
Mostri Effetto ,1,0,Gigantes,SD7,Structure Deck: Invincible Fortress,SD7-EN006,C,NearMint,1st Edition,Italian,0.00,2022-09-24,0.10,0.02,0.14
Mostri Effetto ,1,0,Gilford the Lightning,SP13,Star Pack 2013,SP13-EN040,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.69,0.02,0.82
Mostri Effetto ,1,0,Gillagillancer,LVAL,Legacy of the Valiant,LVAL-EN003,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.05,0.02,0.09
Mostri Effetto ,1,0,"Gizmek Makami, the Ferocious Fanged Fortress",EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN021,C,NearMint,1st Edition,English,0.00,2022-09-06,0.04,0.02,0.06
Mostri Effetto ,1,0,"Gizmek Uka, the Festive Fox of Fecundity",EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN020,C,NearMint,1st Edition,English,0.00,2022-09-06,0.12,0.02,0.19
