"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Magie,1,0,Mystical Space Typhoon,LDK2,Legendary Decks II,LDK2-ENJ32,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.23
Magie,1,0,Night Beam,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB16,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.12
Magie,1,0,Night Beam,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF14,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.10,0.02,0.16
Magie,1,0,Nitro Unit,TLM,The Lost Millennium,TLM-EN046,R,Excellent,1st Edition,English,0.00,2022-09-25,0.15,0.02,0.21
Magie,1,0,Noble Arms - Gallatin,REDU,Return of the Duelist,REDU-EN086,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.12,0.02,0.13
Magie,1,0,Nobleman of Crossout,SD1,"Structure Deck Dragon's Roar",SD1-EN012,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.54,0.02,0.41
Magie,1,0,Nobleman of Crossout,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF15,C,Mint,1st Edition,Italian,0.00,2024-02-13,1.45,0.02,0.93
Magie,1,0,Numbers Last Hope,BLMR,Battles Of Legend: Monstrous Revenge,BLMR-EN004,UR,Mint,1st Edition,Italian,0.02,2023-09-27,0.89,0.02,0.30
Magie,1,0,Numeron Chaos Ritual,MGED,Maximum Gold: El Dorado,MGED-EN050,PGR,NearMint,1st Edition,Italian,0.50,2023-09-27,0.15,0.02,0.26
Magie,1,0,Numeron Creation,PHHY,Photon Hypernova,PHHY-EN052,C,NearMint,1st Edition,Italian,0.02,2023-09-27,0.02,0.02,0.10
Magie,1,0,Numeron Network,BLAR,Battles Of Legend: Armageddon,BLAR-EN026,ScR,NearMint,1st Edition,Italian,0.20,2023-09-27,1.69,0.30,0.69
Magie,1,0,Numeron Storm,MGED,Maximum Gold: El Dorado,MGED-EN051,PGR,NearMint,1st Edition,Italian,0.25,2023-08-14,0.14,0.02,0.19
Magie,1,0,Oily Cicada,BLCR,Battles Of Legend: Crystal Revenge,BLCR-EN027,UR,Mint,1st Edition,Italian,0.02,2023-09-27,0.02,0.02,0.02
Magie,1,0,Ojama Country,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI19,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.08,0.02,0.11
Magie,1,0,Ojama Delta Hurricane!!,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC13,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.39,0.02,0.21
Magie,1,0,Ojamagic,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC14,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.38,0.02,0.16
Magie,1,0,Ojamatch,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC16,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.08,0.02,0.09
Magie,1,0,"On Your Mark, Get Set, DUEL!",MAZE,Maze Of Memories,MAZE-EN016,SR,NearMint,1st Edition,Italian,0.05,2023-08-21,0.41,0.02,0.22
Magie,1,0,One for One,SP13,Star Pack 2013,SP13-EN050,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.53,0.02,0.55
Magie,1,0,One-Shot Wand,ABYR,Abyss Rising,ABYR-EN051,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.15,0.02,0.15
Magie,1,0,Onomatopickup,LDS3,Legendary Duelists: Season 3,LDS3-EN128,C,Mint,1st Edition,Italian,0.02,2023-09-27,0.02,0.02,0.04
Magie,1,0,Ookazi,MRL,Magic Ruler,MRL-E108,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.89,0.02,0.62
Magie,1,0,Opti-Camouflage Armor,AST,Ancient Sanctuary,AST-035,SP,Good,Unlimited,Italian,0.00,2023-01-18,0.10,0.08,1.02
Magie,1,0,Over Destiny,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB15,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.20,0.02,0.10
Magie,1,0,Overload Fusion,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG14,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.07
Magie,1,0,Pandemonium,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENE14,C,Mint,1st Edition,Italian,0.05,2023-12-18,0.02,0.02,0.09
Magie,1,0,Paralyzing Potion,MRD,Metal Raiders,MRD-137,C,Good,Unlimited,Italian,0.00,2023-01-18,0.05,0.02,0.20
Magie,1,0,Pendulum Evolution,AGOV,Age Of Overlord,AGOV-EN047,C,NearMint,1st Edition,Italian,0.05,2023-11-10,0.02,0.02,0.11
Magie,1,0,Photon Trident,ORCS,Order of Chaos,ORCS-EN087,C,Poor,1st Edition,English,0.00,2022-09-06,0.05,0.02,0.15
Magie,1,0,Poisonous Winds,PHSW,Photon Shockwave,PHSW-EN062,C,Played,Unlimited,Italian,0.00,2023-01-18,0.29,0.02,0.08
Magie,1,0,Polymerization,LDK2,Legendary Decks II,LDK2-ENJ26,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.29,0.02,0.28
Magie,1,0,Polymerization,LDK2,Legendary Decks II,LDK2-ENK22,C,NearMint,Unlimited,Italian,0.00,2022-09-06,1.90,0.02,0.66
Magie,1,0,Polymerization,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB10,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.29,0.07,0.32
Magie,1,0,Polymerization,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA12,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.38,0.05,0.40
Magie,1,0,Polymerization,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC12,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.19,0.02,0.34
Magie,1,0,Polymerization,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG11,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.23,0.02,0.25
Magie,1,0,Polymerization,SP15,Star Pack 2013 ARC-V,SP15-EN038,SHR,Played,1st Edition,Italian,0.00,2022-09-25,0.20,0.10,0.28
Magie,1,0,Polymerization,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA12,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.10,0.02,0.20
Magie,1,0,Polymerization,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB13,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.99,0.15,0.43
Magie,1,0,Polymerization,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH15,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.35,0.10,0.31
Magie,1,0,Pot of Avarice,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN026,C,NearMint,1st Edition,English,0.00,2022-09-06,0.37,0.10,0.41
Magie,1,0,Pot of Avarice,SD10,Structure Deck: Machine Re-Volt,SD10-EN030,C,NearMint,1st Edition,Italian,0.00,2022-09-25,0.37,0.02,0.62
Magie,3,0,Pot of Desires,RA01,25Th Anniversary Rarity Collection,RA01-EN056,SR,NearMint,1st Edition,Italian,0.26,2023-12-01,0.29,0.02,0.37
Magie,1,0,Pot of Dichotomy,LDK2,Legendary Decks II,LDK2-ENK30,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.15,0.02,0.12
Magie,1,0,Pot of Duality,LDK2,Legendary Decks II,LDK2-ENY34,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.44,0.08,0.67
Magie,1,0,Pot of Extravagance,SDCK,Structure Deck: The Crimson King,SDCK-EN031,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.47,0.10,0.56
Magie,1,0,Pot of Extravagance,RA01,25Th Anniversary Rarity Collection,RA01-EN059,SR,NearMint,1st Edition,Italian,0.33,2023-12-01,0.33,0.03,0.38
Magie,1,0,Pot of Generosity,CRV,Cybernetic Revolution,CRV-EN043,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.10,0.02,0.11
Magie,1,0,Pot of Greed,SD2,Structure Deck: Zombie Madness,SD2-EN017,C,NearMint,1st Edition,Italian,0.00,2023-01-18,1.70,0.20,1.43
Magie,3,0,Power Bond,LED3,Legendary Duelists: White Dragon Abyss,LED3-EN022,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.07,0.02,0.10
Magie,1,0,Power Capsule,EOJ,Enemy of Justice,EOJ-EN043,C,Excellent,1st Edition,English,0.00,2023-01-18,0.02,0.02,0.20
Magie,1,0,Premature Burial,SD7,Structure Deck: Invincible Fortress,SD7-EN018,C,NearMint,1st Edition,Italian,0.00,2023-01-18,0.10,0.02,0.31
Magie,1,0,Premature Burial,BP01,Battle Pack: Epic Dawn,BP01-EN040,R,Poor,Unlimited,Italian,0.00,2023-01-18,0.40,0.02,0.58
Magie,3,0,Pre-Preparation of Rites,RA01,25Th Anniversary Rarity Collection,RA01-EN055,UR,Mint,1st Edition,Italian,0.05,2023-11-20,0.15,0.02,0.21
Magie,1,0,Primordial Soup,ORCS,Order of Chaos,ORCS-EN056,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.08,0.02,0.05
Magie,1,0,Quick Booster,CBLZ,Cosmo Blazer,CBLZ-EN065,UR,Poor,Unlimited,Italian,0.00,2023-01-18,0.57,0.09,0.39
Magie,1,0,R - Righteous Justice,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA17,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.08
Magie,1,0,R - Righteous Justice,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA14,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.06
Magie,3,0,Raigeki,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN025,C,Mint,1st Edition,Italian,0.00,2024-02-26,1.08,0.40,1.10
Magie,2,0,Rain of Mercy,PSV,"Pharaoh's Servant",PSV-065,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.59,0.02,0.34
Magie,1,0,Rainbow Bridge,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN019,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.08,0.02,0.11
Magie,1,0,Rainbow Bridge of the Heart,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN045,UR,Mint,1st Edition,Italian,0.09,2023-01-24,0.20,0.02,0.28
Magie,1,0,Rainbow Refraction,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN027,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.05,0.02,0.04
Magie,1,0,Rank-Up-Magic - The Seventh One,LED9,Legendary Duelists: Duels From The Deep,LED9-EN014,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.15,0.02,0.09
Magie,1,0,"Rank-Up-Magic Barian's Force",CT10,Collectible Tin 2013,CT10-EN015,SR,Mint,Limited,Italian,0.04,2023-09-27,0.15,0.02,0.20
Magie,1,0,"Rank-Up-Magic Limited Barian's Force",YS13,Super Starter V For Victory,YS13-ENV02,UR,Poor,1st Edition,Italian,0.00,2023-01-18,0.19,0.02,0.08
Magie,1,0,Rank-Up-Magic Numeron Force,MP14,2014 Mega-Tins Mega Pack,MP14-EN101,UR,NearMint,,Italian,1.00,2023-09-12,,,
Magie,1,0,Rare Value,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF11,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.07
Magie,1,0,Rare Value,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN026,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.08,0.02,0.03
Magie,1,0,Reasoning,SP14,Star Pack 2014,SP14-EN041,SFR,Played,1st Edition,Italian,0.00,2023-01-18,0.20,0.02,0.50
Magie,1,0,Red Medicine,LOB,Legend of Blue Eyes White Dragon,LOB-054,C,LightPlayed,Unlimited,Italian,0.00,2023-01-18,0.11,0.02,0.14
Magie,1,0,Red-Eyes Fusion,LDK2,Legendary Decks II,LDK2-ENJ24,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.36,0.02,0.18
Magie,1,0,Reinforcement of the Army,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA14,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.12,0.02,0.12
Magie,1,0,Reinforcement of the Army,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB11,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.06,0.02,0.09
Magie,1,0,Reinforcement of the Army,SDDE,The Dark Emperor Structure Deck,SDDE-EN022,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.05,0.02,0.09
Magie,1,0,Reinforcement of the Army,RA01,25Th Anniversary Rarity Collection,RA01-EN051,SR,Mint,1st Edition,Italian,0.10,2023-11-20,0.09,0.02,0.12
Magie,2,0,Reinforcement of the Army,RA01,25Th Anniversary Rarity Collection,RA01-EN051,SR,NearMint,1st Edition,Italian,0.05,2023-11-30,0.09,0.02,0.12
Magie,1,0,Reinforcement of the Army,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-END11,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.02,0.02,0.14
Magie,1,0,Reinforcement of the Army,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB14,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.10,0.02,0.11
Magie,1,0,Reload,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN025,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.02,0.02,0.12
Magie,1,0,Remove Trap,SDY,Starter Deck Yugi,SDY-048,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.05,0.02,0.36
Magie,1,0,Remove Trap,SYE,Starter Deck Yugi Evolution,SYE-033,C,Good,Unlimited,English,0.00,2023-01-18,0.17,0.02,0.26
Magie,1,0,Remove Trap,SDK,Starter Deck Kaiba,SDK-048,C,Poor,Unlimited,English,0.00,2023-01-18,0.10,0.02,0.17
Magie,1,0,Remove Trap,SDY,Starter Deck Yugi,SDY-048,C,Played,Unlimited,English,0.00,2023-01-18,0.05,0.02,0.36
Magie,1,0,Resonator Call,SDCK,Structure Deck: The Crimson King,SDCK-EN028,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.08,0.02,0.06
Magie,1,0,Resonator Command,SDCK,Structure Deck: The Crimson King,SDCK-EN029,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.02,0.02,0.05
Magie,1,0,Resonator Engine,SDCK,Structure Deck: The Crimson King,SDCK-EN027,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.02,0.02,0.03
Magie,1,0,Return of the Doomed,LON,Labyrinth of Nightmare,LON-021,R,Poor,Unlimited,Italian,0.00,2023-01-18,0.30,0.02,0.36
Magie,1,0,Riryoku,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC11,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.20,0.02,0.09
Magie,1,0,Rise of the Salamangreat,SOFU,Soul Fusion,SOFU-EN052,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.18,0.02,0.17
Magie,1,0,Rising Sun Slash,DLCS,Dragons Of Legend: The Complete Series,DLCS-EN053,C,Mint,1st Edition,Italian,0.02,2023-09-27,0.02,0.02,0.08
Magie,1,0,Ritual Weapon,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE14,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.07
Magie,1,0,Roulette Spider,LDK2,Legendary Decks II,LDK2-ENJ30,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.49,0.02,0.12
Magie,1,0,Roulette Spider,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB10,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.09
Magie,1,0,"Sabatiel - The Philosopher's Stone",SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA17,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.05
Magie,1,0,Saga of the Dragon Emperor,MAZE,Maze Of Memories,MAZE-EN023,R,NearMint,1st Edition,Italian,0.02,2023-08-21,0.02,0.02,0.09
Magie,1,0,Salamandra,LDK2,Legendary Decks II,LDK2-ENJ27,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.10
Magie,1,0,Salamandra,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENH12,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.10,0.02,0.12
Magie,1,0,Salamangreat Sanctuary,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN194,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.10,0.02,0.11
Magie,1,0,Salvage,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC12,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.07,0.03,0.10
Magie,1,0,Sargasso the D.D. Battlefield,JOTL,Judgment of the Light,JOTL-EN061,C,NearMint,1st Edition,Italian,0.00,2023-01-18,0.04,0.02,0.05
Magie,1,0,Sargasso the D.D. Battlefield,JOTL,Judgment of the Light,JOTL-EN061,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.04,0.02,0.05
Magie,1,0,Scapegoat,LDK2,Legendary Decks II,LDK2-ENJ28,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.10,0.02,0.13
Magie,1,0,Scapegoat,BP01,Battle Pack: Epic Dawn,BP01-EN042,SFR,Poor,Unlimited,Italian,0.00,2022-09-25,0.79,0.20,1.04
Magie,1,0,Scroll of Bewitchment,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC12,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.08
Magie,1,0,Secret Village of the Spellcasters,LDK2,Legendary Decks II,LDK2-ENY33,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.30,0.02,0.26
Magie,1,0,Share the Pain,DB2,Dark Beginning 2,DB2-EN083,C,LightPlayed,Unlimited,English,0.00,2022-09-25,0.06,0.02,0.22
Magie,1,0,Shield & Sword,MRD,Metal Raiders,MRD-131,R,Poor,Unlimited,Italian,0.00,2022-09-25,0.21,0.02,0.62
Magie,1,0,Shield & Sword,MRD,Metal Raiders,MRD-131,R,Played,Unlimited,Italian,0.00,2023-01-18,0.21,0.02,0.62
Magie,1,0,Shield Crush,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB15,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.08
Magie,2,0,"Shien's Spy",CRV,Cybernetic Revolution,CRV-EN044,SP,Excellent,Unlimited,Italian,0.00,2023-01-18,0.02,0.02,0.27
Magie,1,0,Shifting Shadows,TLM,The Lost Millennium,TLM-EN047,C,Excellent,1st Edition,English,0.00,2022-09-25,0.05,0.02,0.13
Magie,1,0,Shifting Shadows,TLM,The Lost Millennium,TLM-EN047,C,Excellent,1st Edition,English,0.00,2023-01-18,0.05,0.02,0.13
Magie,1,0,Shrink,LDK2,Legendary Decks II,LDK2-ENK24,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.10,0.02,0.07
Magie,1,0,Shrink,SDKS,Structure Deck: Seto Kaiba,SDKS-EN025,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.11
Magie,1,0,Silent Doom,LDK2,Legendary Decks II,LDK2-ENK25,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.14,0.02,0.12
Magie,1,0,Silent Doom,SDKS,Structure Deck: Seto Kaiba,SDKS-EN024,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.06
Magie,1,0,Skyscraper,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA15,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.24,0.02,0.12
Magie,1,0,Skyscraper 2 - Hero City,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA15,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.10,0.02,0.15
Magie,1,0,Smashing Ground,YSDS,Starter Deck Syrus Truesdale,YSDS-EN026,C,LightPlayed,1st Edition,Italian,0.00,2023-01-18,0.09,0.02,0.24
Magie,1,0,Smile Action,LED6,Legendary Duelists: Magical Hero,LED6-EN048,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.04
Magie,1,0,Smile Universe,MP18,2018 Mega-Tins Mega Pack,MP18-EN072,C,NearMint,1st Edition,Italian,0.03,2024-05-12,0.06,0.02,0.08
Magie,1,0,Snatch Steal,SD1,"Structure Deck Dragon's Roar",SD1-EN010,C,LightPlayed,1st Edition,Italian,0.00,2023-01-18,1.00,0.09,2.16
Magie,1,0,Solitary Sword of Poison,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA14,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.10
Magie,1,0,Soul Crossing,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN002,UR,NearMint,1st Edition,English,0.00,2022-09-06,0.25,0.02,0.23
Magie,1,0,Soul Exchange,SDY,Starter Deck Yugi,SDY-041,SR,Poor,Unlimited,Italian,0.00,2023-01-18,0.49,0.02,0.18
Magie,1,0,Soul Exchange,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END15,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.09,0.02,0.10
Magie,1,0,Soul Exchange,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENC17,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.13,0.02,0.22
Magie,1,0,Soul Release,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF14,C,Mint,1st Edition,Italian,0.16,2023-12-18,2.00,0.90,2.67
Magie,1,0,Special Hurricane,AST,Ancient Sanctuary,AST-084,R,Poor,Unlimited,Italian,0.00,2023-01-18,0.05,0.02,0.22
Magie,2,0,Spell Power Grasp,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA15,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.10,0.02,0.12
Magie,1,0,Spell Wall,CBLZ,Cosmo Blazer,CBLZ-EN088,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.09,0.02,0.11
Magie,1,0,Spiral Flame Strike,LED6,Legendary Duelists: Magical Hero,LED6-EN055,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.10,0.02,0.08
Magie,1,0,"Spirit Message ""L""",RP02,Retro Pack 2,RP02-EN049,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.05,0.02,0.09
Magie,1,0,Spiritual Energy Settle Machine,LOD,Legacy of Darkness,LOD-082,C,Played,Unlimited,English,0.00,2023-01-18,0.02,0.02,0.21
Magie,3,0,Stamping Destruction,SD1,"Structure Deck Dragon's Roar",SD1-EN017,C,Played,1st Edition,Italian,0.00,2023-01-18,0.13,0.02,0.08
Magie,1,0,Stamping Destruction,LOD,Legacy of Darkness,LOD-046,C,Poor,1st Edition,English,0.00,2023-01-18,0.15,0.02,0.18
Magie,1,0,Stamping Destruction,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENB13,C,Mint,1st Edition,Italian,0.20,2023-12-18,0.02,0.02,0.07
Magie,1,0,Stop Defense,SDP,Starter Deck Pegasus,SDP-031,C,Played,Unlimited,English,0.00,2023-01-18,0.15,0.02,0.21
Magie,1,0,Striker Dragon,RA01,25Th Anniversary Rarity Collection,RA01-EN046,SR,NearMint,1st Edition,Italian,0.05,2023-11-30,0.17,0.02,0.14
Magie,1,0,Summon Cloud,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH15,C,Mint,1st Edition,Italian,0.04,2023-12-18,0.02,0.02,0.05
Magie,1,0,"Summoner's Art",SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG16,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.15,0.02,0.12
Magie,1,0,Super Polymerization,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA17,C,Mint,1st Edition,Italian,0.00,2023-12-18,6.93,4.99,6.98
Magie,1,0,Super Polymerization,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA17,C,Mint,1st Edition,Italian,4.12,2023-12-18,6.93,4.99,6.98
Magie,1,0,Super Soldier Ritual,MAZE,Maze Of Memories,MAZE-EN060,R,NearMint,1st Edition,Italian,0.02,2023-08-21,0.03,0.02,0.08
Magie,1,0,Supervise,LDK2,Legendary Decks II,LDK2-ENJ31,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.10,0.02,0.14
Magie,1,0,Supply Squad,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN031,C,NearMint,1st Edition,English,0.00,2022-09-06,0.10,0.02,0.09
Magie,1,0,Surface,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC16,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.03,0.02,0.12
Magie,1,0,Swing of Memories,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENB16,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.04,0.02,0.11
Magie,2,0,Sword of Dark Destruction,SDY,Starter Deck Yugi,SDY-020,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.10,0.02,0.43
Magie,1,0,Sword of Deep-Seated,MRD,Metal Raiders,MRD-132,C,Mint,Unlimited,Italian,0.00,2022-09-24,0.10,0.02,0.39
Magie,1,0,Sword of Deep-Seated,MRD,Metal Raiders,MRD-132,C,LightPlayed,Unlimited,Italian,0.00,2023-01-18,0.10,0.02,0.39
Magie,1,0,Swords of Burning Light,YS13,Super Starter V For Victory,YS13-EN021,C,Played,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.04
Magie,1,0,Swords of Revealing Light,YS11,Starter Deck Dawn Of The Xyz,YS11-EN026,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.04,0.02,0.05
Magie,1,0,Swords of Revealing Light,LDK2,Legendary Decks II,LDK2-ENY23,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.11,0.02,0.14
Magie,1,0,Symbol of Heritage,SOI,Shadow of Infinity,SOI-EN043,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.19,0.02,0.09
Magie,1,0,Symbols of Duty,LDK2,Legendary Decks II,LDK2-ENJ33,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.05
Magie,1,0,Synchro Chase,LDS3,Legendary Duelists: Season 3,LDS3-EN123,C,Mint,1st Edition,Italian,0.02,2023-09-27,0.14,0.02,0.07
Magie,1,0,Synchro Overtop,DUNE,Duelist Nexus,DUNE-EN050,C,NearMint,1st Edition,Italian,0.03,2023-11-30,0.19,0.02,0.16
Magie,1,0,Synchro Rumble,AGOV,Age Of Overlord,AGOV-EN060,SR,NearMint,1st Edition,Italian,0.10,2023-11-10,0.14,0.02,0.25
Magie,1,0,Synchro World,DUNE,Duelist Nexus,DUNE-EN051,C,NearMint,1st Edition,Italian,0.02,2023-11-30,0.06,0.02,0.11
Magie,1,0,System Down,CRV,Cybernetic Revolution,CRV-EN041,R,Good,Unlimited,Italian,0.00,2023-01-18,1.62,0.02,0.83
Magie,2,0,Talisman of Trap Sealing,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG12,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.02
Magie,1,0,Tally-ho! Springans,PHHY,Photon Hypernova,PHHY-EN054,C,Mint,1st Edition,Italian,0.00,2024-01-14,0.10,0.02,0.10
Magie,1,0,Terraforming,SDZW,Zombie World Structure Deck,SDZW-EN025,C,NearMint,1st Edition,Italian,0.33,2022-09-24,0.27,0.02,0.17
